Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
UGRailroad,CA,4,17,99.230.167.161,CPE0050da137789-CM001ceac2776c.cpe.net.cable.rogers.com,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
ui,NL,39,13,130.89.169.31,stud169031.mobiel.utwente.nl,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
ujkuqkyr,RU,0,0,77.234.208.112,77.234.208.112,80,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Linux i686,0,0
umbrella,TR,53,97,217.116.195.20,217.116.195.20,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
Unamed,RU,7,8,109.68.191.181,vps.node72.doloremipsum.com,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
Underworld,FR,58,9,89.156.26.199,89-156-26-199.rev.numericable.fr,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.17-beta on Linux,0,0
UnicenTor,NL,14,38,82.94.244.99,tor.unicen.nl,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.15-alpha (git-d2fd67f30991cbc4) on Linux x86_64,0,0
UniqueMostRandom,RU,1,1,193.218.140.93,amonstark.etelecom.spb.ru,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,1,0
uniquenickname,CA,6,7,69.165.143.209,69-165-143-209.dsl.teksavvy.com,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
unixcodersdotorg,US,6,10,71.204.11.63,c-71-204-11-63.hsd1.ga.comcast.net,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.1.30 on FreeBSD i386,0,0
UNKLE,DE,2,1,93.132.100.122,ulmg-5d84647a.pool.mediaWays.net,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
UnknownBird,GE,7,27,80.241.247.123,80.241.247.123,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [domain controller] {enterprise} {terminal services- single user} {terminal services},0,0
UnknownUnknown,US,1,2,216.231.38.106,dsl231-038-106.sea1.dsl.speakeasy.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
Unnam01234,RU,13,0,212.3.149.247,212.3.149.247,1024,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.36 (git-736fb31d97dc4645) on Windows 7 Service Pack 1 [server],0,0
Unnameable,US,4,0,207.204.233.106,106.233.204.207.client.dyn.strong-sf26.reliablehosting.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Darwin x86_64,0,0
Unnamed,RU,8,0,79.139.130.236,79.139.130.236,443,22,0,0,1,0,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on FreeBSD amd64,0,0
Unnamed,CH,273,1,195.202.200.43,195-202-200-43.dynamic.hispeed.ch,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
Unnamed,CA,3,0,174.1.196.119,174.1.196.119,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,KR,3,0,115.31.119.151,115.31.119.151,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,IT,0,0,79.8.206.134,host134-206-dynamic.8-79-r.retail.telecomitalia.it,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,GB,15,4,77.100.245.192,cpc18-nmal16-2-0-cust447.19-2.cable.virginmedia.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,PT,1,0,85.246.251.99,bl13-251-99.dsl.telepac.pt,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,DE,1,0,93.221.3.226,p5DDD03E2.dip0.t-ipconnect.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,11,19,65.124.108.215,65.124.108.215,8118,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [domain controller],0,0
Unnamed,BY,0,0,178.120.7.137,mm-137-7-120-178.dynamic.pppoe.mgts.by,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,NL,4,45,77.235.42.15,77.235.42.15,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,FR,4,19,95.130.12.57,boombox.lameute.tk,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.36 (git-aefee9cbdbd32f67) on Linux x86_64,0,0
Unnamed,DK,819,0,87.116.42.55,87.116.42.55,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,DE,9,62,46.166.159.35,46.166.159.35,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,US,5,0,69.49.147.227,69-49-147-227.uninets.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Unnamed,SE,154,109,194.14.172.60,194-14-172-60.cust.pirateisp.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,LV,0,0,109.73.102.15,balticom-73-102-15.balticom.lv,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Unnamed,DE,3,62,46.166.159.55,46.166.159.55,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,US,0,0,66.159.203.175,netblock-66-159-203-175.dslextreme.com,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Unnamed,LU,3,2,212.117.189.18,ip-212-117-189-18.as5577.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,DE,5,62,89.149.242.225,server33577.santrex.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,FR,7,61,91.121.223.176,server33573.santrex.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,AE,1,0,2.50.194.96,2.50.194.96,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
Unnamed,RU,0,0,80.240.209.133,80.240.209.133,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-e57e8eb4c56348eb) on Linux i686,0,0
Unnamed,DE,0,0,84.137.146.84,p54899254.dip0.t-ipconnect.de,22,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,US,19,0,173.12.7.241,173-12-7-241-panjde.hfc.comcastbusiness.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
Unnamed,DE,15,1,85.214.224.102,85.214.224.102,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Unnamed,IR,0,0,2.146.135.59,2.146.135.59,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.36 (git-736fb31d97dc4645) on Windows 7 Service Pack 1 [workstation],0,1
Unnamed,US,0,1,64.53.141.76,d53-64-76-141.nap.wideopenwest.com,49001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
Unnamed,US,6,0,50.7.253.195,50.7.253.195,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,2,202,107.22.24.48,ec2-107-22-24-48.compute-1.amazonaws.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
Unnamed,GB,6,1,213.104.218.23,cpc1-woki7-2-0-cust534.6-2.cable.virginmedia.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Unnamed,US,1,1,50.7.253.245,50.7.253.245,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,HR,1,2,94.253.166.15,cpe-94-253-166-15.zg.cable.xnet.hr,441,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,5,6,50.7.253.246,50.7.253.246,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,CA,2,0,156.34.224.242,156.34.224.242,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,UA,0,2,109.251.132.229,109.251.132.229.freenet.com.ua,4432,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,LU,3,2,212.117.189.14,ip-212-117-189-14.as5577.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,IR,0,0,2.187.118.11,2.187.118.11,443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {terminal services- single user},0,1
Unnamed,DE,4,62,46.166.159.91,46.166.159.91,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,IR,0,0,85.185.53.15,85.185.53.15,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,1
Unnamed,DE,75,2,85.216.66.56,HSI-KBW-085-216-066-056.hsi.kabelbw.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.3.4-alpha (git-5f4f727d58daa194) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,77,7,98.217.171.111,c-98-217-171-111.hsd1.ct.comcast.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,84,0,62.157.48.186,p3E9D30BA.dip.t-dialin.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,26,44,70.176.41.138,ip70-176-41-138.ph.ph.cox.net,9029,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Unnamed,NL,3,61,80.82.69.190,80.82.69.190,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,CZ,5,27,94.112.7.244,ip-94-112-7-244.net.upcbroadband.cz,4433,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,CA,4,25,174.3.161.71,S010600212992280b.ed.shawcable.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,SE,3,61,188.126.79.29,188.126.79.29,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,12,9,75.23.176.177,75-23-176-177.lightspeed.slmnca.sbcglobal.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,FR,30,6,82.121.152.237,ASte-Genev-Bois-152-1-54-237.w82-121.abo.wanadoo.fr,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Unnamed,SE,3,61,188.126.79.28,188.126.79.28,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,AU,2,0,180.181.232.34,34-232-181-180.cpe.skymesh.net.au,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,PT,2,0,87.196.1.89,87.196.1.89,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,FR,1,0,82.233.39.204,cap69-1-82-233-39-204.fbx.proxad.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Darwin i386,0,0
Unnamed,DE,5,0,79.235.27.249,p4FEB1BF9.dip.t-dialin.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
Unnamed,DE,0,0,95.222.104.247,ip-95-222-104-247.unitymediagroup.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7  [workstation],0,0
Unnamed,UA,26,8,178.86.10.88,178.86.10.88,9090,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,CZ,8796,211,94.23.174.3,94-23-174-3.ovh.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Unnamed,NL,6,61,80.82.69.192,80.82.69.192,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,FR,1,1,82.243.71.203,zozonetwork.dnsalias.com,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,AT,2,0,188.23.136.181,188-23-136-181.adsl.highway.telekom.at,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,IR,0,0,2.144.162.231,2.144.162.231,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,1
Unnamed,DE,30,0,87.122.158.255,i577A9EFF.versanet.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,AT,0,0,91.119.105.158,91.119.105.158,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
Unnamed,IR,0,0,2.147.18.253,2.147.18.253,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,1
Unnamed,RU,56,4,37.144.149.58,37-144-149-58.broadband.corbina.ru,49443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,LT,3,5,77.79.13.80,hst-13-80.duomenucentras.lt,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,PL,2,0,77.236.2.26,77-236-2-26.home.aster.pl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,US,2,1,50.7.248.242,server75878.santrex.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,GB,2,2,2.102.193.42,host-2-102-193-42.as13285.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux i686,0,0
Unnamed,SE,14,1,83.248.220.179,c83-248-220-179.bredband.comhem.se,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
Unnamed,RU,13,0,82.193.152.221,butcher.convex.ru,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,AT,4,2,85.127.242.80,85.127.242.80,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.17-beta on Linux,0,0
Unnamed,NL,3,45,77.235.49.234,77.235.49.234,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,ES,0,0,85.53.173.153,153.pool85-53-173.dynamic.orange.es,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Unnamed,DE,2,62,46.166.159.54,46.166.159.54,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,SE,3044,18,93.182.129.82,exit1.ipredator.se,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.3.15-alpha (git-2513a3e959b61612) on Linux x86_64,0,0
Unnamed,US,3,33,24.118.83.93,c-24-118-83-93.hsd1.mn.comcast.net,21,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,2,3,50.7.248.244,thegreatfit.com,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,17,1,184.22.116.50,184-22-116-50.static.hostnoc.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.18-rc on Linux,0,0
Unnamed,NL,3,45,77.235.44.101,77.235.44.101,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,FI,4,1,84.248.186.54,dsl-jklbrasgw2-febaf800-54.dhcp.inet.fi,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Server 2003 Service Pack 2 [domain controller],0,0
Unnamed,SE,3,65,188.126.79.95,188.126.79.95,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,CZ,0,1,86.49.87.87,ip-86-49-87-87.net.upcbroadband.cz,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
UnNamed,GB,122,0,86.129.155.37,host86-129-155-37.range86-129.btcentralplus.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.18-rc on Linux,0,0
Unnamed,US,5,1,74.121.182.206,74.121.182.206.rdns.continuumdatacenters.com,9090,9091,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,FR,0,0,84.103.113.127,127.113.103.84.rev.sfr.net,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.2.22-alpha (git-e5e38e55b33b2cc0) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,UA,3,59,91.194.250.224,server107694-2.santrex.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,US,2,0,67.247.30.51,cpe-67-247-30-51.nyc.res.rr.com,30002,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,1,1,50.7.253.197,50.7.253.197,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,GB,1,0,86.176.159.62,host86-176-159-62.range86-176.btcentralplus.com,9090,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,US,15,1,67.80.93.191,ool-43505dbf.dyn.optonline.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,3,62,46.166.159.92,46.166.159.92,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,US,0,0,68.207.190.102,102-190.207-68.elmore.res.rr.com,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,GB,15,1,82.11.210.70,cpc2-neat1-0-0-cust581.7-3.cable.virginmedia.com,9001,None,0,0,1,1,0,0,1,1,0,Tor 0.2.2.36 (git-c1414cf70cbfcbb7) on FreeBSD i386,0,0
Unnamed,HU,664,4,86.101.215.82,catv-86-101-215-82.catv.broadband.hu,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD amd64,0,0
Unnamed,BR,1,0,189.1.141.145,189001141145.usr.predialnet.com.br,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,IN,10,0,49.137.72.17,49.137.72.17,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.36 (git-736fb31d97dc4645) on Windows 7  [workstation],0,0
Unnamed,DE,0,0,79.204.231.170,p4FCCE7AA.dip.t-dialin.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,BY,0,0,178.123.120.49,178.123.120.49,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,FR,3,61,91.121.42.169,91-121-42-169.kimsufi.com,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,BE,19,3,141.134.163.195,d8D86A3C3.access.telenet.be,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,US,20,3,76.104.225.210,c-76-104-225-210.hsd1.wa.comcast.net,4430,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,11,9,71.45.41.14,71-45-41-14.res.bhn.net,36580,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,SV,13,0,190.150.59.18,190.150.59.18,444,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,US,5,13,69.54.212.145,mail.supernatem.com,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,LT,3,5,77.79.13.87,hst-13-87.duomenucentras.lt,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,LU,2,2,212.117.189.15,ip-212-117-189-15.as5577.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,17,14,72.128.65.189,CPE-72-128-65-189.wi.res.rr.com,9099,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,NL,3,45,77.235.42.27,77.235.42.27,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,CZ,693,4,130.193.10.39,websrv02.stopkaconsulting.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Linux x86_64,0,0
Unnamed,BG,160,16,82.146.27.91,hst-27-91.medicom.bg,29827,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,RU,310,2,79.165.180.243,host-79-165-180-243.qwerty.ru,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,IR,0,0,188.159.205.193,188.159.205.193,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,1
Unnamed,US,18,0,98.230.62.179,c-98-230-62-179.hsd1.fl.comcast.net,443,444,0,0,1,0,0,0,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,IR,0,0,2.176.242.254,2.176.242.254,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7  [workstation],0,1
Unnamed,NL,14,1,95.211.13.35,nl1.mullvad.net,18438,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,112,13,109.125.102.124,109.125.102.124.dynamic.cablesurf.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.37 (git-fce6eb1c44e87bc2) on Darwin Power Macintosh,0,0
Unnamed,JP,38,0,222.0.120.141,KHP222000120141.ppp-bb.dion.ne.jp,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.3.12-alpha (git-800942b4176ca31c) on Windows 7 Service Pack 1 [workstation],0,0
